Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Date Time,Country Label,unknown,AQI_Category
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.78773, -0.444044",O3,EEA France,µg/m³,20.1,2024-03-11T13:30:00+05:30,France,unknown,Hazardous
FR,ATMO GRAND EST,NET-FR075A,"48.57280699999999, 7.767833",NO2,EEA France,µg/m³,26.7,2024-03-11T13:30:00+05:30,France,unknown,Hazardous
FR,ATMO HAUTS DE FRANCE,NET-FR074A,"51.019429999999986, 2.25099",SO2,EEA France,µg/m³,0.6,2024-03-11T11:30:00+05:30,France,unknown,Hazardous
FR,ATMO GRAND EST,NET-FR075A,"48.614914, 6.107672000000001",PM10,EEA France,µg/m³,13.2,2024-03-09T19:30:00+05:30,France,unknown,Good
FR,ATMO GRAND EST,NET-FR075A,"48.492992, 7.1298",NO,EEA France,µg/m³,0.8,2024-03-08T20:30:00+05:30,France,unknown,Hazardous
FR,ATMO NOUVELLE-AQUITAINE,NET-FR058A,"43.47972, -1.488056",PM10,EEA France,µg/m³,2.4,2024-03-04T11:30:00+05:30,France,unknown,Good
FR,ATMO NOUVELLE-AQUITAINE,NET-FR058A,"46.58389, 0.345556",O3,EEA France,µg/m³,7.5,2024-03-04T12:30:00+05:30,France,unknown,Hazardous
FR,ATMO HAUTS DE FRANCE,NET-FR074A,"49.9025, 2.3046",PM2.5,EEA France,µg/m³,12.2,2024-03-04T12:30:00+05:30,France,unknown,Moderate
FR,ATMO BOURGOGNE-FRANCHE-COMTE,NET-FR076A,"46.67130699999999, 5.556806000000001",O3,EEA France,µg/m³,53.2,2024-03-04T12:30:00+05:30,France,unknown,Hazardous
FR,ATMO NOUVELLE-AQUITAINE,NET-FR058A,"45.88999999999999, 0.9",NO2,EEA France,µg/m³,11.9,2024-03-04T12:30:00+05:30,France,unknown,Hazardous
FR,ATMO OCCITANIE,NET-FR068A,"43.630280000000006, 0.179722",NO,EEA France,µg/m³,0.2,2024-03-01T14:30:00+05:30,France,unknown,Hazardous
FR,Bouches-du-Rhône,FR03021,"43.52404453793, 5.44957577219403",NO,EEA France,µg/m³,43.2,2024-01-29T22:30:00+05:30,France,unknown,Hazardous
FR,Morbihan,FR19032,"47.742485358103, -3.3948053239104",PM2.5,EEA France,µg/m³,16.9,2024-01-29T22:30:00+05:30,France,unknown,Moderate
FR,Bouches-du-Rhône,FR02001,"43.4858630407889, 5.17194245048405",SO2,EEA France,µg/m³,1.6,2020-05-03T14:30:00+05:30,France,unknown,Hazardous
FR,Côte-d'Or,FR26010,"47.3455490718848, 5.00222374385535",NO2,EEA France,µg/m³,3.88,2018-07-06T17:30:00+05:30,France,unknown,Hazardous
FR,Côte-d'Or,FR26010,"47.3455490718848, 5.00222374385535",O3,EEA France,µg/m³,40.6,2024-01-29T22:30:00+05:30,France,unknown,Hazardous
FR,Bouches-du-Rhône,FR03030,"43.453461514164, 5.4671019033872",NO2,EEA France,µg/m³,26.5,2019-12-31T15:30:00+05:30,France,unknown,Hazardous
FR,Gironde,FR31003,"44.849695025703, -0.543888582031301",NO,EEA France,µg/m³,6.8,2024-01-08T17:30:00+05:30,France,unknown,Hazardous
FR,Puy-de-Dôme,FR07034,"45.7757153069085, 3.09625023923328",PM2.5,EEA France,µg/m³,0.9,2023-12-20T17:30:00+05:30,France,unknown,Good
FR,unknown,ES1348A,"42.3683181094653, 1.776783258",NO,EEA Spain,µg/m³,1.0,2023-04-10T21:30:00+05:30,France,unknown,Hazardous
FR,unknown,FR20031,"45.7078189856086, 4.86440421296573",NO2,EEA France,µg/m³,34.7,2023-01-10T14:30:00+05:30,France,unknown,Hazardous
FR,unknown,FR19010,"48.1108129462492, -1.68282300489394",NO2,EEA France,µg/m³,16.5,2022-12-01T17:30:00+05:30,France,unknown,Hazardous
FR,unknown,FR02019,"43.45722199946389, 5.244303",O3,EEA France,µg/m³,57.8,2020-02-18T14:30:00+05:30,France,unknown,Hazardous
FR,unknown,Serv Tech Guipry,"47.8319337214448, -1.8363271206442848",PM10,EEA France,µg/m³,16.2,2019-12-03T18:30:00+05:30,France,unknown,Good
FR,unknown,FR34061,"47.5946059994655, 1.303647",NO2,EEA France,µg/m³,4.6,2018-04-25T05:30:00+05:30,France,unknown,Hazardous
FR,unknown,FR06003,"50.3666639994728, 3.082778",PM2.5,EEA France,µg/m³,1.3,2018-04-25T05:30:00+05:30,France,unknown,Good
FR,unknown,FR34043,"48.3904559994671, 1.955953",O3,EEA France,µg/m³,64.35,2018-04-25T05:30:00+05:30,France,unknown,Hazardous
FR,unknown,FR10004,"51.0513889994753, 2.423056",PM10,EEA France,µg/m³,10.65,2018-04-25T05:30:00+05:30,France,unknown,Good
FR,unknown,St Pol/mer Nord,"51.033829767865704, 2.33519753052722",CO,EEA France,µg/m³,597.5,2017-01-24T17:30:00+05:30,France,unknown,Hazardous
FR,unknown,Vienne Centre,"45.5259808277432, 4.875408575196197",NO2,EEA France,µg/m³,27.5,2016-12-05T06:30:00+05:30,France,unknown,Hazardous
FR,unknown,Vienne Centre,"45.5259808277432, 4.875408575196197",O3,EEA France,µg/m³,0.0,2016-12-05T06:30:00+05:30,France,unknown,Good
FR,unknown,MOULINS,"46.56186359841856, 3.3310878208078036",NO2,EEA France,µg/m³,29.0,2016-12-02T01:30:00+05:30,France,unknown,Hazardous
GB,unknown,Islington,"51.54654025913672, -0.09074524215529413",PM1,airgradient,µg/m³,30.08184544,2024-03-11T14:30:00+05:30,United Kingdom,unknown,Moderate
GB,unknown,"Northcote Street, Bristol","51.4644277673234, -2.567887786679186",UM003,airgradient,particles/cm³,4467.214315,2024-03-11T14:30:00+05:30,United Kingdom,unknown,Not Applicable
GB,Wrexham,Wrexham,"53.04222, -3.002778",SO2,DEFRA,µg/m³,3.0,2024-03-10T11:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Plymouth,Plymouth Centre,"50.37167, -4.142361",O3,DEFRA,µg/m³,17.0,2024-03-11T13:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Leeds,Leeds Centre,"53.80378, -1.546472",O3,DEFRA,µg/m³,58.0,2024-03-11T13:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Leamington Spa,Leamington Spa,"52.28881, -1.533119",O3,DEFRA,µg/m³,54.0,2024-03-11T13:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Leamington Spa,Leamington Spa,"52.28881, -1.533119",PM2.5,DEFRA,µg/m³,21.0,2024-03-11T13:30:00+05:30,United Kingdom,unknown,Moderate
GB,Auchencorth,Auchencorth Moss,"55.79216, -3.2429",PM10,DEFRA,µg/m³,18.0,2024-03-11T13:30:00+05:30,United Kingdom,unknown,Good
GB,Chatham,Chatham Roadside,"51.374264000000004, 0.54797",NO2,DEFRA,µg/m³,16.0,2024-03-11T13:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Glasgow,Glasgow High Street,"55.860936, -4.238214",PM10,DEFRA,µg/m³,24.0,2024-03-11T13:30:00+05:30,United Kingdom,unknown,Good
GB,Wigan,Wigan Centre,"53.54914, -2.638139",NO2,DEFRA,µg/m³,14.0,2024-03-11T13:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Barnsley,Barnsley Gawber,"53.56292, -1.5104359999999997",NO2,DEFRA,µg/m³,11.0,2024-03-11T13:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Glasgow,Glasgow Great Western Road,"55.872038, -4.270936",NO2,DEFRA,µg/m³,12.0,2024-03-11T13:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Leominster,Leominster,"52.22174, -2.736665",NO2,DEFRA,µg/m³,9.0,2024-03-11T13:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Windsor and Maidenhead,Windsor and Maidenhead - Frascati Way,"51.520894546995, -0.724024666515",PM10,London Air Quality Network,µg/m³,26.0,2024-03-07T02:30:00+05:30,United Kingdom,unknown,Good
GB,Southwark,Southwark - Lower Road,"51.4965604167321, -0.053050447253161194",NO2,London Air Quality Network,µg/m³,55.0,2024-03-07T03:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Brent,Brent - John Keble Primary School,"51.537799, -0.247793",PM2.5,London Air Quality Network,µg/m³,14.0,2024-03-07T03:30:00+05:30,United Kingdom,unknown,Moderate
GB,Ealing,Ealing - Hanger Lane Gyratory,"51.53085, -0.292488",NO2,London Air Quality Network,µg/m³,39.7,2024-03-07T03:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Wandsworth,Wandsworth - Tooting High Street,"51.429331, -0.166524",NO2,London Air Quality Network,µg/m³,40.6,2024-02-23T13:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Greenwich,Greenwich - John Harrison Way,"51.4937746695818, 0.0107796237032558",PM2.5,London Air Quality Network,µg/m³,12.3,2024-03-06T23:30:00+05:30,United Kingdom,unknown,Moderate
GB,Ladybower,Ladybower,"53.40337, -1.752006",O3,DEFRA,µg/m³,54.0,2024-03-04T18:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Reigate and Banstead,Reigate and Banstead - Poles Lane,"51.142081999999995, -0.19418100000000002",NO2,London Air Quality Network,µg/m³,5.9,2024-02-02T18:30:00+05:30,United Kingdom,unknown,Hazardous
GB,Hackney,Hackney - Old Street,"51.526454, -0.08491",PM2.5,London Air Quality Network,µg/m³,9.0,2023-01-30T00:30:00+05:30,United Kingdom,unknown,Good
GB,Dartford,Dartford Roadside 2 - Town Centre,"51.4426702340503, 0.216185856662181",PM10,London Air Quality Network,µg/m³,19.6,2023-01-11T13:30:00+05:30,United Kingdom,unknown,Good
GB,unknown,Harrow - Pinner Road,"51.588417, -0.362989",NO2,London Air Quality Network,µg/m³,5.6,2022-08-09T13:30:00+05:30,United Kingdom,unknown,Hazardous
GB,unknown,Hackney - Queensbridge Road,"51.539324, -0.070078971",NO2,London Air Quality Network,µg/m³,11.5,2022-06-28T14:30:00+05:30,United Kingdom,unknown,Hazardous
GH,unknown,Built Environment UESD,"6.05246, -0.00783",UM003,airgradient,particles/cm³,3052.135925,2024-03-09T14:30:00+05:30,Ghana,unknown,Not Applicable
GR,monitoring network of Central Macedonia Region,NET-GR007A,"40.58891800000001, 23.031689",PM10,EEA Greece,µg/m³,10.0,2024-03-10T13:30:00+05:30,Greece,unknown,Good
GR,monitoring network of Central Macedonia Region,NET-GR007A,"40.657841999999995, 22.802169",NO,EEA Greece,µg/m³,3.0,2024-03-10T13:30:00+05:30,Greece,unknown,Hazardous
GR,??????,GR0030A,"37.9432869, 23.64751053",CO,EEA Greece,µg/m³,2000.0,2024-01-27T23:30:00+05:30,Greece,unknown,Hazardous
GR,???????? ?????????,GR0046A,"40.65784454, 22.80236626",CO,EEA Greece,µg/m³,1000.0,2024-01-04T01:30:00+05:30,Greece,unknown,Hazardous
GR,???????? ?????????,GR0020A,"40.67354965, 22.89343834",SO2,EEA Greece,µg/m³,11.0,2024-01-29T16:30:00+05:30,Greece,unknown,Hazardous
HK,New Territories,Tung Chung,"22.2888888888889, 113.943611111111",CO,Hong Kong,µg/m³,574.9,2023-05-31T05:30:00+05:30,"Hong Kong, China",unknown,Hazardous
HK,New Territories,Sha Tin,"22.3763888888889, 114.184444444444",PM2.5,Hong Kong,µg/m³,36.8,2023-05-31T05:30:00+05:30,"Hong Kong, China",unknown,Unhealthy
HK,New Territories,Tsuen Wan,"22.3716666666667, 114.114444444444",SO2,Hong Kong,µg/m³,9.0,2023-05-31T05:30:00+05:30,"Hong Kong, China",unknown,Hazardous
HR,Dravna mrea za trajno pra?enje kvalitete zraka,HR_DOC_TYPE_D_NET_58,"45.32079444444445, 14.483511111111108",PM10,EEA Croatia,µg/m³,8.9,2024-02-16T19:30:00+05:30,Croatia,unknown,Good
HR,Mrea za pra?enje kakvo?e zraka Grada Velike Gorice,HR_DOC_TYPE_D_NET_42,"45.714847222222225, 16.068288888888894",O3,EEA Croatia,µg/m³,82.1,2024-02-16T19:30:00+05:30,Croatia,unknown,Hazardous
HU,Miskolc Alföldi,Miskolc Alföldi,"48.09042, 20.81201",SO2,hungary-nms,µg/m³,25.8,2024-02-23T14:30:00+05:30,Hungary,unknown,Hazardous
HU,Szentgotthárd,Szentgotthárd,"46.95623, 16.27491",CO,hungary-nms,µg/m³,304.0,2024-03-21T01:30:00+05:30,Hungary,unknown,Hazardous
HU,Salgótarján,Salgótarján,"48.09444, 19.80276",O3,hungary-nms,µg/m³,41.8,2024-03-21T01:30:00+05:30,Hungary,unknown,Hazardous
HU,Miskolc Lavotta,Miskolc Lavotta,"48.05117, 20.79148",PM10,hungary-nms,µg/m³,39.0,2024-03-21T01:30:00+05:30,Hungary,unknown,Good
HU,Mosonmagyaróvár,Mosonmagyaróvár,"47.871158, 17.273464",PM10,hungary-nms,µg/m³,44.0,2024-03-21T01:30:00+05:30,Hungary,unknown,Good
HU,Tatabánya Ságvári u.,Tatabánya Ságvári u.,"47.56324999999999, 18.4087",SO2,hungary-nms,µg/m³,3.9,2024-03-21T01:30:00+05:30,Hungary,unknown,Hazardous
HU,Gy?r 2 Ifjúság,Gy?r 2 Ifjúság,"47.67717, 17.65782",PM10,hungary-nms,µg/m³,43.0,2024-03-21T01:30:00+05:30,Hungary,unknown,Good
HU,Hungarian Air Quality Network,NET-HU004A,"47.68527799946561, 17.639444",SO2,EEA Hungary,µg/m³,5.0450213,2024-03-11T17:30:00+05:30,Hungary,unknown,Hazardous
HU,Hungarian Air Quality Network,NET-HU004A,"47.5619439994654, 18.960008",SO2,EEA Hungary,µg/m³,4.132518,2024-03-11T17:30:00+05:30,Hungary,unknown,Hazardous
HU,Hungarian Air Quality Network,NET-HU004A,"47.5619439994654, 18.960008",PM10,EEA Hungary,µg/m³,24.70932,2024-03-11T17:30:00+05:30,Hungary,unknown,Good
HU,Szabolcs-Szatmár-Bereg,HU0028A,"47.9611129794661, 21.70583916",PM10,EEA Hungary,µg/m³,37.0,2024-01-26T17:30:00+05:30,Hungary,unknown,Good
HU,OMSZ LRK Mobil,OMSZ LRK Mobil,"46.64881400000001, 21.263191000000003",CO,hungary-nms,µg/m³,314.0,2023-05-10T23:30:00+05:30,Hungary,unknown,Hazardous
HU,unknown,Budapest Teleki tér,"47.492104, 19.087778",O3,hungary-nms,µg/m³,91.9,2023-04-05T20:30:00+05:30,Hungary,unknown,Hazardous
IE,Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting,NET.IE001,"53.353889, -6.278056",NO2,EEA Ireland,µg/m³,31.14,2024-03-11T17:30:00+05:30,Ireland,unknown,Hazardous
IE,Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting,NET.IE001,"52.839721999999995, -6.931666700000001",PM10,EEA Ireland,µg/m³,22.24,2024-03-11T17:30:00+05:30,Ireland,unknown,Good
IE,Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting,NET.IE001,"53.336294999999986, -6.30902",NO2,EEA Ireland,µg/m³,26.89,2024-03-11T16:30:00+05:30,Ireland,unknown,Hazardous
IE,Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting,NET.IE001,"53.629443999999985, -8.194444000000003",PM10,EEA Ireland,µg/m³,0.26,2024-03-05T08:30:00+05:30,Ireland,unknown,Good
IE,Dublin City,IE0127A,"53.313889, -6.249167",O3,EEA Ireland,µg/m³,25.52,2024-01-30T01:30:00+05:30,Ireland,unknown,Hazardous
IL,unknown,????:??????,"32.46637, 34.96273",CO,Israel,ppm,0.4,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,"""????:??????? ??""""?""","32.78943, 35.00168",NO2,Israel,ppm,0.0261,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:???? ?,"31.793482, 34.654452",NO2,Israel,ppm,0.022,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IT,TRENTINO URBAN AND REGION NETWORK,NET.IT090A,"46.08253, 10.958040000000002",NO2,EEA Italy,µg/m³,1.93,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,Rete di Rilevamento della Qualit? dell'Aria della Provincia di Sondrio,NET.IT114A,"46.470278, 10.3725",O3,EEA Italy,µg/m³,67.026344,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,Rete di Rilevamento della Qualit? dell'Aria della Provincia di Sondrio,NET.IT114A,"46.470278, 10.3725",PM2.5,EEA Italy,µg/m³,8.0,2024-03-11T04:30:00+05:30,Italy,unknown,Good
IT,RETE REGIONALE QUALIT? ARIA AMBIENTE,NET.IT282A,"43.52694, 13.245",PM2.5,EEA Italy,µg/m³,12.0,2024-03-11T15:30:00+05:30,Italy,unknown,Good
IT,MONITORING NETWORK OF REGIONE BASILICATA,NET.IT133A,"40.324234, 15.867364000000002",NO2,EEA Italy,µg/m³,3.965,2024-03-11T11:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,NET.IT279A,"43.3378, 11.325",CO,EEA Italy,µg/m³,400.0,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,NET.IT224A,"45.689400000000006, 8.4584",CO,EEA Italy,µg/m³,300.0,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,NET.IT224A,"45.689400000000006, 8.4584",PM10,EEA Italy,µg/m³,4.0,2024-03-11T14:30:00+05:30,Italy,unknown,Good
IT,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,NET.IT224A,"45.00279999999999, 7.8375",NO2,EEA Italy,µg/m³,21.0,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE QUALITA' ARIA DEL VENETO,NET.IT281A,"45.290000000000006, 11.643056",O3,EEA Italy,µg/m³,23.0,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,PROVINCIAL MONITORING NETWORK OF BOLZANO,NET.IT085A,"46.49547, 11.33997",CO,EEA Italy,µg/m³,440.0,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,Rete di Rilevamento della Qualit? dell'Aria della Provincia di Bergamo,NET.IT091A,"45.63305999999999, 9.55639",NO2,EEA Italy,µg/m³,19.795307,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,NET.IT116A,"40.48700999999999, 15.52825",SO2,EEA Italy,µg/m³,1.22,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,Aosta Valley Air Quality Network,NET.IT119A,"45.73583, 7.32417",O3,EEA Italy,µg/m³,69.25,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA,NET.IT250A,"38.205555999999994, 15.310064",NO2,EEA Italy,µg/m³,18.197203,2024-03-11T11:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA,NET.IT250A,"37.48984800000001, 14.051110000000001",CO,EEA Italy,µg/m³,230.51043,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA,NET.IT250A,"36.91711899999999, 14.734022000000001",O3,EEA Italy,µg/m³,80.37762,2024-03-11T06:30:00+05:30,Italy,unknown,Hazardous
IT,A2A,NET.IT268A,"45.84298999999999, 13.54308",NO,EEA Italy,µg/m³,1.95,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA,NET.IT276A,"45.85693, 12.9259",PM10,EEA Italy,µg/m³,15.59,2024-03-11T15:30:00+05:30,Italy,unknown,Good
IT,RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA,NET.IT276A,"45.973333, 13.393332999999998",NO2,EEA Italy,µg/m³,8.99,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE QUALIT??? ARIA AMBIENTE,NET.IT282A,"43.62055999999999, 13.390000000000002",SO2,EEA Italy,µg/m³,5.5,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE QUALIT??? ARIA AMBIENTE,NET.IT282A,"43.62055999999999, 13.390000000000002",PM10,EEA Italy,µg/m³,16.4,2024-03-11T15:30:00+05:30,Italy,unknown,Good
IT,RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI PESCARA,NET.IT137A,"42.45638999999999, 14.234720000000001",CO,EEA Italy,µg/m³,160.0,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE QUALITA' ARIA DEL VENETO,NET.IT281A,"45.438333, 12.205556000000001",NO2,EEA Italy,µg/m³,15.0,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,Rete di Rilevamento della Qualit? dell'Aria della Provincia di Lecco,NET.IT107A,"45.849443999999984, 9.395832999999998",NO2,EEA Italy,µg/m³,23.077574,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,Rete di Rilevamento della Qualit? dell'Aria della Provincia di Milano,NET.IT082A,"45.525829999999985, 8.73667",NO2,EEA Italy,µg/m³,11.742336,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE QUALIT? ARIA AMBIENTE,NET.IT282A,"43.46805999999999, 12.952219999999999",O3,EEA Italy,µg/m³,76.6,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE QUALIT? ARIA AMBIENTE,NET.IT282A,"43.335559999999994, 13.674720000000002",NO,EEA Italy,µg/m³,3.9,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,Rete di Rilevamento della Qualit? dell'Aria della Provincia di Mantova,NET.IT099A,"45.41083, 10.691939999999999",NO2,EEA Italy,µg/m³,15.5828,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE QUALIT? ARIA AMBIENTE,NET.IT282A,"43.89332999999999, 12.918890000000001",CO,EEA Italy,µg/m³,400.0,2024-03-11T14:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,NET.IT255A,"44.662222, 11.639444",NO2,EEA Italy,µg/m³,16.0,2024-03-11T12:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,NET.IT255A,"44.700278, 10.622778",CO,EEA Italy,µg/m³,700.0,2024-03-11T14:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,NET.IT255A,"44.283888999999995, 12.332222000000002",O3,EEA Italy,µg/m³,34.0,2024-03-11T14:30:00+05:30,Italy,unknown,Hazardous
IT,RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI L'AQUILA,NET.IT249A,"42.33, 13.489440000000002",O3,EEA Italy,µg/m³,86.0,2024-03-11T14:30:00+05:30,Italy,unknown,Hazardous
IT,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,NET.IT279A,"43.62302999999999, 11.466940000000001",PM10,EEA Italy,µg/m³,10.0,2024-03-11T04:30:00+05:30,Italy,unknown,Good
ES,A Coruña,ES1138A,"43.367777769464, -8.418888879999999",PM2.5,EEA Spain,µg/m³,13.0,2024-01-30T00:30:00+05:30,Spain,unknown,Moderate
ES,A Coruña,ES1868A,"42.875833329464506, -8.55916666",PM2.5,EEA Spain,µg/m³,11.0,2024-01-30T00:30:00+05:30,Spain,unknown,Good
ES,A Coruña,ES0005R,"42.720559999464705, -8.92361",SO2,EEA Spain,µg/m³,0.83,2024-01-30T01:30:00+05:30,Spain,unknown,Hazardous
ES,Almería,ES1996A,"37.1934199994825, -1.9854",NO2,EEA Spain,µg/m³,3.0,2024-01-30T01:30:00+05:30,Spain,unknown,Hazardous
ES,Madrid,ES1564A,"40.5405599994694, -3.64472",PM10,EEA Spain,µg/m³,38.0,2024-01-30T01:30:00+05:30,Spain,unknown,Good
ES,Madrid,ES1801A,"40.3008299994701, -3.45889",O3,EEA Spain,µg/m³,42.0,2024-01-30T01:30:00+05:30,Spain,unknown,Hazardous
ES,Lleida,ES0014R,"41.3938899994672, 0.7347199999999999",O3,EEA Spain,µg/m³,54.49,2024-01-30T01:30:00+05:30,Spain,unknown,Hazardous
ES,Gipuzkoa,ES1697A,"43.309444439464, -2.01111111",PM2.5,EEA Spain,µg/m³,9.0,2024-01-30T00:30:00+05:30,Spain,unknown,Good
ES,Bizkaia,ES1490A,"43.1722222194642, -2.63583333",NO2,EEA Spain,µg/m³,7.0,2024-01-30T00:30:00+05:30,Spain,unknown,Hazardous
ES,Bizkaia,ES1713A,"43.2549999994641, -2.90222222",NO,EEA Spain,µg/m³,1.0,2024-01-17T04:30:00+05:30,Spain,unknown,Hazardous
ES,A Coruña,ES1798A,"43.354166659464, -8.42472222",SO2,EEA Spain,µg/m³,2.4,2024-01-30T00:30:00+05:30,Spain,unknown,Hazardous
ES,Bizkaia,ES0041A,"43.2611111094641, -2.9447222200000005",PM2.5,EEA Spain,µg/m³,12.0,2024-01-29T23:30:00+05:30,Spain,unknown,Good
ES,Palencia,ES1298A,"41.961388879466, -4.49444444",O3,EEA Spain,µg/m³,60.0,2023-08-01T05:30:00+05:30,Spain,unknown,Hazardous
ES,unknown,ES0901A,"43.2349999994641, -8.31722222",NO2,EEA Spain,µg/m³,3.2,2022-01-02T05:30:00+05:30,Spain,unknown,Hazardous
ES,unknown,ES1270A,"43.5351849994638, -5.658337",SO2,EEA Spain,µg/m³,7.0,2021-03-23T05:30:00+05:30,Spain,unknown,Hazardous
ES,unknown,ES1174A,"42.7261111094647, -7.45194444",NO2,EEA Spain,µg/m³,1.0,2020-07-01T03:30:00+05:30,Spain,unknown,Hazardous
ES,unknown,ES0761A,"42.7155555494647, -5.63888888",SO2,EEA Spain,µg/m³,0.0,2019-10-21T15:30:00+05:30,Spain,unknown,Good
ES,unknown,GB0951A,"36.1280679994882, -5.351246",NO2,EEA Gibraltar,µg/m³,50.5,2018-04-25T23:30:00+05:30,Spain,unknown,Hazardous
FI,Oulun verkko,NET-FI006A,"65.00996999958907, 25.471320000000002",PM10,EEA Finland,µg/m³,10.2186572,2024-03-11T17:30:00+05:30,Finland,unknown,Good
FI,Tampereen verkko,NET-FI003A,"61.499099999550225, 23.80221",O3,EEA Finland,µg/m³,69.8677695,2024-03-11T17:30:00+05:30,Finland,unknown,Hazardous
FI,Ilmatieteen laitoksen verkko,NET-FI002A,"67.96714999962705, 24.112330000000004",PM2.5,EEA Finland,µg/m³,0.7579225,2024-03-11T16:30:00+05:30,Finland,unknown,Good
